"month","division","line","day_type","period","num_timepoints_passing_wait _assessment","num_sched_timepoints","wait assessment"
"2024-09-01","A DIVISION","4","2","offpeak","7,987","10,314","77.4384331976%"
"2024-09-01","A DIVISION","4","1","peak","14,322","21,550","66.45939675174%"
"2024-09-01","A DIVISION","4","2","peak","4,335","5,448","79.5704845815%"
"2024-09-01","A DIVISION","5","2","offpeak","2,483","3,437","72.24323537969%"
"2024-09-01","A DIVISION","5","1","offpeak","15,469","21,749","71.12510920042%"
"2024-09-01","A DIVISION","5","2","peak","1,250","1,809","69.09894969596%"
"2024-09-01","A DIVISION","5","1","peak","11,970","17,845","67.07761277669%"
"2024-09-01","A DIVISION","6","1","offpeak","21,624","28,710","75.31870428422%"
"2024-09-01","A DIVISION","6","2","offpeak","6,588","8,747","75.31725162913%"
"2024-09-01","A DIVISION","6","1","peak","13,419","19,047","70.45203969129%"
"2024-09-01","A DIVISION","6","2","peak","3,393","4,363","77.76759110704%"
"2024-09-01","A DIVISION","7","2","offpeak","4,324","4,970","87.00201207243%"
"2024-09-01","A DIVISION","7","1","offpeak","13,345","16,665","80.07800780078%"
"2024-09-01","A DIVISION","7","1","peak","10,249","13,478","76.04243953109%"
"2024-09-01","A DIVISION","7","2","peak","2,623","3,065","85.57911908646%"
"2024-09-01","A DIVISION","GS","2","offpeak","1,035","1,050","98.57142857143%"
"2024-09-01","A DIVISION","GS","1","offpeak","2,895","2,998","96.56437625083%"
"2024-09-01","A DIVISION","GS","1","peak","1,972","2,020","97.62376237624%"
"2024-09-01","A DIVISION","GS","2","peak","600","604","99.33774834437%"
"2024-09-01","B DIVISION","A","2","offpeak","4,708","6,622","71.09634551495%"
"2024-09-01","B DIVISION","A","1","offpeak","13,715","20,107","68.2100760929%"
"2024-09-01","B DIVISION","A","1","peak","9,469","14,625","64.7452991453%"
"2024-09-01","B DIVISION","A","2","peak","2,469","3,447","71.62750217581%"
"2024-09-01","B DIVISION","B","1","offpeak","6,666","11,040","60.38043478261%"
"2024-09-01","B DIVISION","B","1","peak","4,969","8,122","61.17951243536%"
"2024-09-01","B DIVISION","C","1","offpeak","9,505","13,743","69.16248271847%"
"2024-09-01","B DIVISION","C","2","offpeak","3,336","4,203","79.37187723055%"
"2024-09-01","B DIVISION","C","2","peak","1,938","2,354","82.32795242141%"
"2024-09-01","B DIVISION","C","1","peak","5,096","7,490","68.03738317757%"
"2024-09-01","B DIVISION","D","2","offpeak","4,431","5,786","76.58140338749%"
"2024-09-01","B DIVISION","D","1","offpeak","10,781","15,830","68.10486418193%"
"2024-09-01","B DIVISION","D","2","peak","2,248","2,950","76.20338983051%"
"2024-09-01","B DIVISION","D","1","peak","6,097","9,438","64.60055096419%"
"2024-09-01","B DIVISION","E","2","offpeak","3,898","4,551","85.6515051637%"
"2024-09-01","B DIVISION","E","1","offpeak","12,176","16,803","72.46325061001%"
"2024-09-01","B DIVISION","E","1","peak","7,920","11,925","66.41509433962%"
"2024-09-01","B DIVISION","E","2","peak","1,908","2,230","85.56053811659%"
"2024-09-01","B DIVISION","F","1","offpeak","17,624","27,909","63.14808843026%"
"2024-09-01","B DIVISION","F","2","offpeak","5,187","6,756","76.77619893428%"
"2024-09-01","B DIVISION","F","2","peak","2,603","3,387","76.8526719811%"
"2024-09-01","B DIVISION","F","1","peak","11,825","19,073","61.99863681644%"
"2024-09-01","B DIVISION","FS","1","offpeak","2,403","2,458","97.76240846216%"
"2024-09-01","B DIVISION","FS","2","offpeak","1,086","1,107","98.10298102981%"
"2024-09-01","B DIVISION","FS","2","peak","582","594","97.9797979798%"
"2024-09-01","B DIVISION","FS","1","peak","1,411","1,421","99.29627023223%"
"2024-09-01","B DIVISION","G","1","offpeak","9,896","12,953","76.39928973983%"
"2024-09-01","B DIVISION","G","2","offpeak","3,752","4,417","84.94453248811%"
"2024-09-01","B DIVISION","G","2","peak","1,996","2,319","86.0715825787%"
"2024-09-01","B DIVISION","G","1","peak","5,735","7,323","78.31489826574%"
"2024-09-01","B DIVISION","H","2","offpeak","696","741","93.92712550607%"
"2024-09-01","B DIVISION","H","1","offpeak","1,601","1,766","90.65685164213%"
"2024-09-01","B DIVISION","H","1","peak","783","854","91.68618266979%"
"2024-09-01","B DIVISION","H","2","peak","388","405","95.8024691358%"
"2024-09-01","B DIVISION","J","2","offpeak","3,619","4,527","79.94256682129%"
"2024-09-01","B DIVISION","J","1","offpeak","9,193","12,158","75.61276525744%"
"2024-09-01","B DIVISION","J","2","peak","1,923","2,426","79.26628194559%"
"2024-09-01","B DIVISION","J","1","peak","6,196","8,201","75.55176198025%"
"2024-09-01","B DIVISION","L","2","offpeak","6,496","8,091","80.28673835125%"
"2024-09-01","B DIVISION","L","1","offpeak","18,402","23,863","77.11519926246%"
"2024-09-01","B DIVISION","L","1","peak","10,638","14,560","73.06318681319%"
"2024-09-01","B DIVISION","L","2","peak","3,201","4,151","77.11394844616%"
"2024-09-01","B DIVISION","M","2","offpeak","1,597","1,792","89.11830357143%"
"2024-09-01","B DIVISION","M","1","offpeak","11,087","15,968","69.43261523046%"
"2024-09-01","B DIVISION","M","2","peak","820","924","88.74458874459%"
"2024-09-01","B DIVISION","M","1","peak","6,984","10,755","64.93723849372%"
"2024-09-01","B DIVISION","N","1","offpeak","12,204","17,916","68.11788345613%"
"2024-09-01","B DIVISION","N","2","offpeak","4,936","6,717","73.48518683936%"
"2024-09-01","B DIVISION","N","1","peak","7,122","10,674","66.72287802136%"
"2024-09-01","B DIVISION","N","2","peak","2,620","3,396","77.14958775029%"
"2024-09-01","B DIVISION","Q","2","offpeak","3,649","4,851","75.22160379303%"
"2024-09-01","B DIVISION","Q","1","offpeak","9,391","13,497","69.57842483515%"
"2024-09-01","B DIVISION","Q","1","peak","5,734","8,069","71.06208947825%"
"2024-09-01","B DIVISION","Q","2","peak","1,934","2,519","76.77649861056%"
"2024-09-01","B DIVISION","R","1","offpeak","14,443","21,432","67.38988428518%"
"2024-09-01","B DIVISION","R","2","offpeak","5,511","7,498","73.4995998933%"
"2024-09-01","B DIVISION","R","1","peak","8,665","13,889","62.38750089999%"
"2024-09-01","B DIVISION","R","2","peak","2,965","4,063","72.97563376815%"
"2024-09-01","B DIVISION","W","1","offpeak","6,406","8,627","74.25524516054%"
"2024-09-01","B DIVISION","W","1","peak","4,178","5,850","71.4188034188%"
"2024-10-01","A DIVISION","1","1","offpeak","21,136","27,030","78.19459859415%"
"2024-10-01","A DIVISION","1","2","offpeak","6,254","7,940","78.76574307305%"
"2024-10-01","A DIVISION","1","2","peak","3,085","3,660","84.28961748634%"
"2024-10-01","A DIVISION","1","1","peak","13,734","18,703","73.43206972144%"
"2024-10-01","A DIVISION","2","2","offpeak","6,275","8,726","71.91152876461%"
"2024-10-01","A DIVISION","2","1","offpeak","22,491","31,236","72.00345754898%"
"2024-10-01","A DIVISION","2","1","peak","13,912","20,191","68.90198603338%"
"2024-10-01","A DIVISION","2","2","peak","3,320","4,519","73.4675813233%"
"2024-10-01","A DIVISION","3","1","offpeak","18,805","24,497","76.76450177573%"
"2024-10-01","A DIVISION","3","2","offpeak","5,753","7,273","79.10078372061%"
"2024-10-01","A DIVISION","3","2","peak","2,775","3,521","78.81283726214%"
"2024-10-01","A DIVISION","3","1","peak","12,030","16,422","73.25538911217%"
"2024-10-01","A DIVISION","4","2","offpeak","5,732","7,241","79.16033697003%"
"2024-10-01","A DIVISION","4","1","offpeak","25,334","34,343","73.76758000175%"
"2024-10-01","A DIVISION","4","1","peak","16,487","24,785","66.52007262457%"
"2024-10-01","A DIVISION","4","2","peak","3,171","3,929","80.70755917536%"
"2024-10-01","A DIVISION","5","2","offpeak","2,292","2,552","89.81191222571%"
"2024-10-01","A DIVISION","5","1","offpeak","18,806","25,986","72.36973755099%"
"2024-10-01","A DIVISION","5","1","peak","14,511","21,490","67.52442996743%"
"2024-10-01","A DIVISION","5","2","peak","1,213","1,323","91.68556311413%"
"2024-10-01","A DIVISION","6","1","offpeak","24,345","32,937","73.91383550414%"
"2024-10-01","A DIVISION","6","2","offpeak","5,460","6,779","80.54285292816%"
"2024-10-01","A DIVISION","6","1","peak","15,344","21,912","70.02555677254%"
"2024-10-01","A DIVISION","6","2","peak","2,877","3,397","84.69237562555%"
"2024-10-01","A DIVISION","7","1","offpeak","14,420","19,866","72.58632840028%"
"2024-10-01","A DIVISION","7","2","offpeak","2,732","3,146","86.84043229498%"
"2024-10-01","A DIVISION","7","1","peak","10,582","15,862","66.71289875173%"
"2024-10-01","A DIVISION","7","2","peak","1,421","1,633","87.01775872627%"
"2024-10-01","A DIVISION","GS","2","offpeak","826","844","97.8672985782%"
"2024-10-01","A DIVISION","GS","1","offpeak","3,420","3,450","99.13043478261%"
"2024-10-01","A DIVISION","GS","1","peak","2,289","2,323","98.53637537667%"
"2024-10-01","A DIVISION","GS","2","peak","458","496","92.33870967742%"
"2024-10-01","B DIVISION","A","1","offpeak","16,326","23,504","69.46051735875%"
"2024-10-01","B DIVISION","A","2","offpeak","4,007","5,543","72.28937398521%"
"2024-10-01","B DIVISION","A","1","peak","11,451","17,010","67.31922398589%"
"2024-10-01","B DIVISION","A","2","peak","2,140","2,872","74.51253481894%"
"2024-10-01","B DIVISION","B","1","offpeak","6,927","11,419","60.66205447062%"
"2024-10-01","B DIVISION","B","1","peak","5,411","8,886","60.89354040063%"
"2024-10-01","B DIVISION","C","1","offpeak","11,059","16,118","68.61273110808%"
"2024-10-01","B DIVISION","C","2","offpeak","2,560","3,407","75.13941884356%"
"2024-10-01","B DIVISION","C","2","peak","1,363","1,906","71.51101783841%"
"2024-10-01","B DIVISION","C","1","peak","6,302","8,673","72.66228525308%"
"2024-10-01","B DIVISION","D","2","offpeak","3,439","4,635","74.19633225458%"
"2024-10-01","B DIVISION","D","1","offpeak","12,254","18,130","67.58963044677%"
"2024-10-01","B DIVISION","D","1","peak","7,239","10,875","66.56551724138%"
"2024-10-01","B DIVISION","D","2","peak","1,802","2,373","75.93763168984%"
"2024-10-01","B DIVISION","E","1","offpeak","14,168","19,390","73.06859205776%"
"2024-10-01","B DIVISION","E","2","offpeak","2,986","3,521","84.80545299631%"
"2024-10-01","B DIVISION","E","2","peak","1,532","1,743","87.89443488239%"
"2024-10-01","B DIVISION","E","1","peak","9,538","13,787","69.18111264234%"
"2024-10-01","B DIVISION","F","1","offpeak","20,965","31,454","66.65288993451%"
"2024-10-01","B DIVISION","F","2","offpeak","4,801","6,326","75.8931394246%"
"2024-10-01","B DIVISION","F","1","peak","14,634","22,082","66.27117108958%"
"2024-10-01","B DIVISION","F","2","peak","2,422","3,193","75.85342937676%"
"2024-10-01","B DIVISION","FS","1","offpeak","2,713","2,804","96.75463623395%"
"2024-10-01","B DIVISION","FS","2","offpeak","883","891","99.10213243547%"
"2024-10-01","B DIVISION","FS","2","peak","486","488","99.59016393443%"
"2024-10-01","B DIVISION","FS","1","peak","1,534","1,590","96.47798742138%"
"2024-10-01","B DIVISION","G","1","offpeak","11,505","14,759","77.95243580188%"
"2024-10-01","B DIVISION","G","2","offpeak","1,852","1,976","93.72469635628%"
"2024-10-01","B DIVISION","G","1","peak","6,580","8,449","77.87903893952%"
"2024-10-01","B DIVISION","G","2","peak","964","1,025","94.0487804878%"
"2024-10-01","B DIVISION","H","1","offpeak","1,795","2,009","89.34793429567%"
"2024-10-01","B DIVISION","H","2","offpeak","286","298","95.97315436242%"
"2024-10-01","B DIVISION","H","2","peak","156","168","92.85714285714%"
"2024-10-01","B DIVISION","H","1","peak","869","988","87.95546558704%"
"2024-10-01","B DIVISION","J","2","offpeak","2,264","2,616","86.54434250765%"
"2024-10-01","B DIVISION","J","1","offpeak","10,748","14,038","76.56361305029%"
"2024-10-01","B DIVISION","J","2","peak","1,202","1,362","88.25256975037%"
"2024-10-01","B DIVISION","J","1","peak","6,970","9,420","73.991507431%"
"2024-10-01","B DIVISION","L","1","offpeak","21,435","27,524","77.8774887371%"
"2024-10-01","B DIVISION","L","2","offpeak","6,116","7,718","79.24332728686%"
"2024-10-01","B DIVISION","L","1","peak","12,830","16,754","76.57872746807%"
"2024-10-01","B DIVISION","L","2","peak","3,270","3,972","82.32628398792%"
"2024-10-01","B DIVISION","M","2","offpeak","1,263","1,349","93.62490733877%"
"2024-10-01","B DIVISION","M","1","offpeak","12,569","18,457","68.09882429431%"
"2024-10-01","B DIVISION","M","2","peak","688","719","95.68845618915%"
"2024-10-01","B DIVISION","M","1","peak","8,696","12,418","70.02737961024%"
"2024-10-01","B DIVISION","N","2","offpeak","4,382","5,641","77.68126218756%"
"2024-10-01","B DIVISION","N","1","offpeak","13,729","20,144","68.15428911835%"
"2024-10-01","B DIVISION","N","1","peak","7,775","12,292","63.25252196551%"
"2024-10-01","B DIVISION","N","2","peak","2,259","2,870","78.71080139373%"
"2024-10-01","B DIVISION","Q","2","offpeak","2,634","3,217","81.87752564501%"
"2024-10-01","B DIVISION","Q","1","offpeak","10,513","15,120","69.53042328042%"
"2024-10-01","B DIVISION","Q","1","peak","6,414","9,263","69.2432257368%"
"2024-10-01","B DIVISION","Q","2","peak","1,421","1,626","87.39237392374%"
"2024-10-01","B DIVISION","R","2","offpeak","4,657","6,029","77.24332393432%"
"2024-10-01","B DIVISION","R","1","offpeak","16,247","24,236","67.03663970952%"
"2024-10-01","B DIVISION","R","2","peak","2,562","3,231","79.29433611885%"
"2024-10-01","B DIVISION","R","1","peak","10,240","16,038","63.84836014466%"
"2024-10-01","B DIVISION","W","1","offpeak","7,244","9,747","74.32030368318%"
"2024-10-01","B DIVISION","W","1","peak","4,583","6,727","68.12843763936%"
"2024-11-01","A DIVISION","1","1","offpeak","19,890","24,896","79.89235218509%"
"2024-11-01","A DIVISION","1","2","offpeak","7,633","9,252","82.50108084738%"
"2024-11-01","A DIVISION","1","1","peak","12,134","16,260","74.62484624846%"
"2024-11-01","A DIVISION","1","2","peak","3,509","4,350","80.66666666667%"
"2024-11-01","A DIVISION","2","1","offpeak","18,672","27,291","68.41815983291%"
"2024-11-01","A DIVISION","2","2","offpeak","7,841","10,971","71.47023972291%"
"2024-11-01","A DIVISION","2","2","peak","4,100","5,631","72.81122358373%"
"2024-11-01","A DIVISION","2","1","peak","11,506","17,559","65.52764963836%"
"2024-11-01","A DIVISION","3","1","offpeak","16,471","21,811","75.51694099308%"
"2024-11-01","A DIVISION","3","2","offpeak","6,374","8,093","78.75942172248%"
"2024-11-01","A DIVISION","3","2","peak","3,167","3,937","80.44196088392%"
"2024-11-01","A DIVISION","3","1","peak","10,442","14,280","73.12324929972%"
"2024-11-01","A DIVISION","4","1","offpeak","22,370","29,899","74.81855580454%"
"2024-11-01","A DIVISION","4","2","offpeak","8,718","11,527","75.63112691941%"
"2024-11-01","A DIVISION","4","2","peak","4,667","6,242","74.7677026594%"
"2024-11-01","A DIVISION","4","1","peak","14,956","21,544","69.42072038619%"
"2024-11-01","A DIVISION","5","2","offpeak","4,182","5,667","73.79565907888%"
"2024-11-01","A DIVISION","5","1","offpeak","15,645","22,586","69.26857345258%"
"2024-11-01","A DIVISION","5","2","peak","2,176","3,020","72.05298013245%"
"2024-11-01","A DIVISION","5","1","peak","12,346","18,672","66.12039417309%"
"2024-11-01","A DIVISION","6","1","offpeak","20,162","27,444","73.4659670602%"
"2024-11-01","A DIVISION","6","2","offpeak","6,413","7,976","80.4037111334%"
"2024-11-01","A DIVISION","6","2","peak","3,260","3,932","82.90946083418%"
"2024-11-01","A DIVISION","6","1","peak","12,965","18,586","69.75680619821%"
"2024-11-01","A DIVISION","7","2","offpeak","3,473","4,081","85.10169076207%"
"2024-11-01","A DIVISION","7","1","offpeak","13,239","16,832","78.65375475285%"
"2024-11-01","A DIVISION","7","2","peak","1,954","2,210","88.41628959276%"
"2024-11-01","A DIVISION","7","1","peak","9,782","13,574","72.0642404597%"
"2024-11-01","A DIVISION","GS","2","offpeak","965","1,068","90.35580524345%"
"2024-11-01","A DIVISION","GS","1","offpeak","2,852","3,000","95.06666666667%"
"2024-11-01","A DIVISION","GS","1","peak","1,918","2,020","94.9504950495%"
"2024-11-01","A DIVISION","GS","2","peak","512","610","83.93442622951%"
"2024-11-01","B DIVISION","A","1","offpeak","13,830","20,466","67.57549105834%"
"2024-11-01","B DIVISION","A","2","offpeak","4,765","6,887","69.18832583128%"
"2024-11-01","B DIVISION","A","2","peak","2,528","3,559","71.03118853611%"
"2024-11-01","B DIVISION","A","1","peak","9,414","14,846","63.41101980331%"
"2024-11-01","B DIVISION","B","1","offpeak","5,700","9,555","59.6546310832%"
"2024-11-01","B DIVISION","B","1","peak","4,260","7,456","57.13519313305%"
"2024-11-01","B DIVISION","C","1","offpeak","9,174","13,698","66.97328077092%"
"2024-11-01","B DIVISION","C","2","offpeak","1,863","2,517","74.01668653159%"
"2024-11-01","B DIVISION","C","2","peak","1,064","1,415","75.19434628975%"
"2024-11-01","B DIVISION","C","1","peak","5,153","7,383","69.79547609373%"
"2024-11-01","B DIVISION","D","1","offpeak","10,559","15,689","67.30193128944%"
"2024-11-01","B DIVISION","D","2","offpeak","4,225","5,267","80.21644199734%"
"2024-11-01","B DIVISION","D","1","peak","6,205","9,402","65.99659646884%"
"2024-11-01","B DIVISION","D","2","peak","2,161","2,688","80.3943452381%"
"2024-11-01","B DIVISION","E","1","offpeak","11,762","17,016","69.12317818524%"
"2024-11-01","B DIVISION","E","2","offpeak","4,815","6,016","80.03656914894%"
"2024-11-01","B DIVISION","E","1","peak","7,106","11,924","59.59409594096%"
"2024-11-01","B DIVISION","E","2","peak","2,449","3,077","79.59051023724%"
"2024-11-01","B DIVISION","F","1","offpeak","17,853","27,574","64.74577500544%"
"2024-11-01","B DIVISION","F","2","offpeak","5,899","7,510","78.54860186418%"
"2024-11-01","B DIVISION","F","1","peak","11,432","19,035","60.05778828474%"
"2024-11-01","B DIVISION","F","2","peak","2,984","3,812","78.27911857293%"
"2024-11-01","B DIVISION","FS","1","offpeak","2,457","2,469","99.51397326853%"
"2024-11-01","B DIVISION","FS","2","offpeak","1,121","1,123","99.82190560997%"
"2024-11-01","B DIVISION","FS","2","peak","609","610","99.83606557377%"
"2024-11-01","B DIVISION","FS","1","peak","1,420","1,430","99.3006993007%"
"2024-11-01","B DIVISION","G","1","offpeak","10,715","13,126","81.63187566662%"
"2024-11-01","B DIVISION","G","2","offpeak","3,341","3,781","88.36286696641%"
"2024-11-01","B DIVISION","G","2","peak","1,799","1,964","91.59877800407%"
"2024-11-01","B DIVISION","G","1","peak","5,952","7,366","80.80369264187%"
"2024-11-01","B DIVISION","H","1","offpeak","1,614","1,751","92.17589948601%"
"2024-11-01","B DIVISION","H","2","offpeak","139","147","94.55782312925%"
"2024-11-01","B DIVISION","H","2","peak","80","84","95.2380952381%"
"2024-11-01","B DIVISION","H","1","peak","813","858","94.75524475524%"
"2024-11-01","B DIVISION","J","1","offpeak","9,400","12,215","76.95456406058%"
