"month","division","line","day_type","num_on_time_trips","num_sched_trips","terminal_on_time_performance"
"2024-08-01","B DIVISION","D","1","4,702","6,633","70.88798432082%"
"2024-08-01","B DIVISION","D","2","1,351","1,944","69.49588477366%"
"2024-08-01","B DIVISION","E","1","7,160","9,020","79.37915742794%"
"2024-08-01","B DIVISION","E","2","1,665","1,896","87.8164556962%"
"2024-08-01","B DIVISION","F","1","6,391","8,633","74.02988532376%"
"2024-08-01","B DIVISION","F","2","1,431","1,888","75.79449152542%"
"2024-08-01","B DIVISION","FS","1","5,117","5,127","99.80495416423%"
"2024-08-01","B DIVISION","FS","2","1,072","1,072","100%"
"2024-08-01","B DIVISION","G","1","5,412","5,758","93.99096908649%"
"2024-08-01","B DIVISION","G","2","1,956","2,056","95.13618677043%"
"2024-08-01","B DIVISION","H","1","3,565","3,696","96.45562770563%"
"2024-08-01","B DIVISION","H","2","1,335","1,419","94.08033826638%"
"2024-08-01","B DIVISION","J","1","5,348","6,582","81.25189911881%"
"2024-08-01","B DIVISION","J","2","1,975","2,132","92.63602251407%"
"2024-08-01","B DIVISION","L","1","10,971","12,003","91.40214946263%"
"2024-08-01","B DIVISION","L","2","3,699","3,928","94.1700610998%"
"2024-08-01","B DIVISION","M","1","5,064","6,424","78.82938978829%"
"2024-08-01","B DIVISION","M","2","2,238","2,290","97.72925764192%"
"2024-08-01","B DIVISION","N","1","7,913","10,376","76.26252891288%"
"2024-08-01","B DIVISION","N","2","1,321","2,068","63.87814313346%"
"2024-08-01","B DIVISION","Q","1","5,342","6,813","78.40892411566%"
"2024-08-01","B DIVISION","Q","2","2,004","2,344","85.49488054608%"
"2024-08-01","B DIVISION","R","1","5,039","6,638","75.91141910214%"
"2024-08-01","B DIVISION","R","2","1,597","1,862","85.76799140709%"
"2024-09-01","A DIVISION","1","1","7,553","9,222","81.90197354153%"
"2024-09-01","A DIVISION","1","2","2,877","3,144","91.50763358779%"
"2024-09-01","A DIVISION","2","1","5,128","7,029","72.95490112392%"
"2024-09-01","A DIVISION","2","2","2,505","3,492","71.735395189%"
"2024-09-01","A DIVISION","3","1","4,682","5,452","85.87674247982%"
"2024-09-01","A DIVISION","3","2","692","1,026","67.44639376218%"
"2024-09-01","A DIVISION","4","1","6,125","7,513","81.52535604951%"
"2024-09-01","A DIVISION","4","2","2,001","2,640","75.79545454545%"
"2024-09-01","A DIVISION","5","1","4,984","6,263","79.57847676832%"
"2024-09-01","A DIVISION","5","2","2,551","2,699","94.516487588%"
"2024-09-01","A DIVISION","6","1","8,619","11,038","78.08479797065%"
"2024-09-01","A DIVISION","6","2","2,597","3,084","84.20881971466%"
"2024-09-01","A DIVISION","7","1","12,061","12,840","93.93302180685%"
"2024-09-01","A DIVISION","7","2","3,292","3,577","92.03242941012%"
"2024-09-01","A DIVISION","S 42nd","1","11,119","11,210","99.18822479929%"
"2024-09-01","A DIVISION","S 42nd","2","3,778","3,780","99.94708994709%"
"2024-09-01","B DIVISION","A","1","5,971","7,591","78.65893821631%"
"2024-09-01","B DIVISION","A","2","2,464","3,096","79.58656330749%"
"2024-09-01","B DIVISION","B","1","2,291","4,335","52.84890426759%"
"2024-09-01","B DIVISION","C","1","3,230","4,392","73.54280510018%"
"2024-09-01","B DIVISION","C","2","1,122","1,548","72.48062015504%"
"2024-09-01","B DIVISION","D","1","4,344","5,920","73.37837837838%"
"2024-09-01","B DIVISION","D","2","1,818","2,160","84.16666666667%"
"2024-09-01","B DIVISION","E","1","6,493","8,200","79.18292682927%"
"2024-09-01","B DIVISION","E","2","1,802","2,088","86.30268199234%"
"2024-09-01","B DIVISION","F","1","5,225","7,843","66.61991584853%"
"2024-09-01","B DIVISION","F","2","1,526","2,076","73.50674373796%"
"2024-09-01","B DIVISION","G","1","4,652","6,006","77.45587745588%"
"2024-09-01","B DIVISION","G","2","2,017","2,412","83.62354892206%"
"2024-09-01","B DIVISION","JZ","1","4,656","5,949","78.26525466465%"
"2024-09-01","B DIVISION","JZ","2","3,011","3,374","89.24125666864%"
"2024-09-01","B DIVISION","L","1","10,098","10,920","92.47252747253%"
"2024-09-01","B DIVISION","L","2","3,710","3,982","93.16926167755%"
"2024-09-01","B DIVISION","M","1","4,702","5,841","80.49991439822%"
"2024-09-01","B DIVISION","M","2","1,405","1,471","95.51325628824%"
"2024-09-01","B DIVISION","N","1","7,122","9,469","75.21385573978%"
"2024-09-01","B DIVISION","N","2","1,994","2,600","76.69230769231%"
"2024-09-01","B DIVISION","Q","1","4,663","6,386","73.01910429064%"
"2024-09-01","B DIVISION","Q","2","2,206","2,598","84.91147036182%"
"2024-09-01","B DIVISION","R","1","4,882","6,058","80.58765269066%"
"2024-09-01","B DIVISION","R","2","1,874","2,154","87.00092850511%"
"2024-09-01","B DIVISION","S Fkln","1","4,668","4,704","99.23469387755%"
"2024-09-01","B DIVISION","S Fkln","2","2,084","2,092","99.61759082218%"
"2024-09-01","B DIVISION","S Rock","1","3,206","3,363","95.33154921201%"
"2024-09-01","B DIVISION","S Rock","2","1,515","1,544","98.12176165803%"
"2024-10-01","A DIVISION","1","1","9,086","11,046","82.25602027883%"
"2024-10-01","A DIVISION","1","2","2,043","2,348","87.01022146508%"
"2024-10-01","A DIVISION","2","1","5,789","7,708","75.10378827193%"
"2024-10-01","A DIVISION","2","2","1,217","1,706","71.33645955451%"
"2024-10-01","A DIVISION","3","1","5,802","6,738","86.10863757792%"
"2024-10-01","A DIVISION","3","2","1,174","1,616","72.64851485149%"
"2024-10-01","A DIVISION","4","1","7,073","8,573","82.50320774525%"
"2024-10-01","A DIVISION","4","2","1,532","1,854","82.63214670982%"
"2024-10-01","A DIVISION","5","1","6,341","7,451","85.10267078245%"
"2024-10-01","A DIVISION","5","2","954","1,071","89.0756302521%"
"2024-10-01","A DIVISION","6","1","10,294","12,810","80.35909445746%"
"2024-10-01","A DIVISION","6","2","1,692","2,084","81.19001919386%"
"2024-10-01","A DIVISION","7","1","13,592","14,919","91.10530196394%"
"2024-10-01","A DIVISION","7","2","1,966","2,130","92.30046948357%"
"2024-10-01","A DIVISION","S 42nd","1","12,161","12,174","99.89321504846%"
"2024-10-01","A DIVISION","S 42nd","2","2,318","2,360","98.22033898305%"
"2024-10-01","B DIVISION","A","1","6,980","8,654","80.65634388722%"
"2024-10-01","B DIVISION","A","2","1,551","2,188","70.88665447898%"
"2024-10-01","B DIVISION","B","1","2,831","4,703","60.19561981714%"
"2024-10-01","B DIVISION","C","1","3,867","5,106","75.73443008226%"
"2024-10-01","B DIVISION","C","2","646","1,086","59.48434622468%"
"2024-10-01","B DIVISION","D","1","4,858","6,808","71.35722679201%"
"2024-10-01","B DIVISION","D","2","1,164","1,512","76.98412698413%"
"2024-10-01","B DIVISION","E","1","7,720","9,430","81.86638388123%"
"2024-10-01","B DIVISION","E","2","1,233","1,464","84.22131147541%"
"2024-10-01","B DIVISION","F","1","6,587","9,016","73.05900621118%"
"2024-10-01","B DIVISION","F","2","940","1,456","64.56043956044%"
"2024-10-01","B DIVISION","G","1","5,696","7,118","80.02247822422%"
"2024-10-01","B DIVISION","G","2","2,716","2,804","96.86162624822%"
"2024-10-01","B DIVISION","JZ","1","5,435","6,871","79.10056760297%"
"2024-10-01","B DIVISION","JZ","2","1,416","1,528","92.67015706806%"
"2024-10-01","B DIVISION","L","1","11,792","12,550","93.96015936255%"
"2024-10-01","B DIVISION","L","2","2,805","2,932","95.66848567531%"
"2024-10-01","B DIVISION","M","1","5,530","6,716","82.34067897558%"
"2024-10-01","B DIVISION","M","2","1,708","1,730","98.72832369942%"
"2024-10-01","B DIVISION","N","1","8,481","11,250","75.38666666667%"
"2024-10-01","B DIVISION","N","2","1,209","1,512","79.96031746032%"
"2024-10-01","B DIVISION","Q","1","5,803","7,549","76.87110875613%"
"2024-10-01","B DIVISION","Q","2","2,320","2,532","91.62717219589%"
"2024-10-01","B DIVISION","R","1","5,287","6,918","76.42382191385%"
"2024-10-01","B DIVISION","R","2","1,217","1,430","85.1048951049%"
"2024-10-01","B DIVISION","S Fkln","1","5,284","5,384","98.1426448737%"
"2024-10-01","B DIVISION","S Fkln","2","1,468","1,470","99.86394557823%"
"2024-10-01","B DIVISION","S Rock","1","3,591","3,812","94.20251836306%"
"2024-10-01","B DIVISION","S Rock","2","447","459","97.38562091503%"
"2024-11-01","A DIVISION","1","1","7,669","9,249","82.9170721159%"
"2024-11-01","A DIVISION","1","2","2,804","3,284","85.38367844093%"
"2024-11-01","A DIVISION","2","1","4,699","6,576","71.45681265207%"
"2024-11-01","A DIVISION","2","2","1,596","2,499","63.86554621849%"
"2024-11-01","A DIVISION","3","1","5,131","6,054","84.75388173109%"
"2024-11-01","A DIVISION","3","2","1,647","2,285","72.07877461707%"
"2024-11-01","A DIVISION","4","1","6,205","7,399","83.86268414651%"
"2024-11-01","A DIVISION","4","2","2,275","3,014","75.48108825481%"
"2024-11-01","A DIVISION","5","1","5,428","6,476","83.81717109327%"
"2024-11-01","A DIVISION","5","2","1,694","2,257","75.0553832521%"
"2024-11-01","A DIVISION","6","1","8,615","11,039","78.04148926533%"
"2024-11-01","A DIVISION","6","2","2,657","3,127","84.96961944356%"
"2024-11-01","A DIVISION","7","1","11,724","12,834","91.35109864423%"
"2024-11-01","A DIVISION","7","2","2,969","3,183","93.27678290921%"
"2024-11-01","A DIVISION","S 42nd","1","11,088","11,140","99.53321364452%"
"2024-11-01","A DIVISION","S 42nd","2","3,963","3,968","99.87399193548%"
"2024-11-01","B DIVISION","A","1","6,170","7,839","78.70901900753%"
"2024-11-01","B DIVISION","A","2","2,686","3,660","73.38797814208%"
"2024-11-01","B DIVISION","B","1","2,497","3,928","63.56924643585%"
"2024-11-01","B DIVISION","C","1","3,187","4,440","71.77927927928%"
"2024-11-01","B DIVISION","C","2","655","936","69.97863247863%"
"2024-11-01","B DIVISION","D","1","4,550","6,307","72.14206437292%"
"2024-11-01","B DIVISION","D","2","2,670","3,034","88.00263678312%"
"2024-11-01","B DIVISION","E","1","6,316","8,200","77.0243902439%"
"2024-11-01","B DIVISION","E","2","2,311","2,680","86.23134328358%"
"2024-11-01","B DIVISION","F","1","5,492","7,840","70.05102040816%"
"2024-11-01","B DIVISION","F","2","1,584","2,093","75.68084089823%"
"2024-11-01","B DIVISION","G","1","5,173","6,129","84.40202316854%"
"2024-11-01","B DIVISION","G","2","3,306","3,444","95.99303135889%"
"2024-11-01","B DIVISION","JZ","1","4,767","5,984","79.66243315508%"
"2024-11-01","B DIVISION","JZ","2","2,220","2,460","90.24390243902%"
"2024-11-01","B DIVISION","L","1","10,193","10,912","93.41092375367%"
"2024-11-01","B DIVISION","L","2","3,379","3,681","91.79570768813%"
"2024-11-01","B DIVISION","M","1","4,847","5,840","82.99657534247%"
"2024-11-01","B DIVISION","M","2","2,461","2,524","97.50396196513%"
"2024-11-01","B DIVISION","N","1","7,531","9,448","79.7099915326%"
"2024-11-01","B DIVISION","N","2","1,878","2,360","79.57627118644%"
"2024-11-01","B DIVISION","Q","1","5,273","6,318","83.45995568218%"
"2024-11-01","B DIVISION","Q","2","2,706","2,936","92.16621253406%"
"2024-11-01","B DIVISION","R","1","4,770","6,055","78.77786952931%"
"2024-11-01","B DIVISION","R","2","1,965","2,160","90.97222222222%"
"2024-11-01","B DIVISION","S Fkln","1","4,699","4,716","99.6395250212%"
"2024-11-01","B DIVISION","S Fkln","2","2,115","2,120","99.7641509434%"
"2024-11-01","B DIVISION","S Rock","1","3,151","3,256","96.77518427518%"
"2024-11-01","B DIVISION","S Rock","2","306","310","98.70967741935%"
"2024-12-01","A DIVISION","1","1","7,689","9,711","79.17825146741%"
"2024-12-01","A DIVISION","1","2","2,907","3,240","89.72222222222%"
"2024-12-01","A DIVISION","2","1","4,693","6,997","67.07160211519%"
"2024-12-01","A DIVISION","2","2","1,772","2,690","65.87360594796%"
"2024-12-01","A DIVISION","3","1","5,227","6,229","83.91395087494%"
"2024-12-01","A DIVISION","3","2","1,389","1,710","81.22807017544%"
"2024-12-01","A DIVISION","4","1","6,322","7,766","81.40612928148%"
"2024-12-01","A DIVISION","4","2","2,094","2,640","79.31818181818%"
"2024-12-01","A DIVISION","5","1","5,329","6,840","77.90935672515%"
"2024-12-01","A DIVISION","5","2","1,829","2,229","82.05473306415%"
"2024-12-01","A DIVISION","6","1","9,797","11,740","83.44974446337%"
"2024-12-01","A DIVISION","6","2","2,811","3,166","88.78711307644%"
"2024-12-01","A DIVISION","7","1","12,056","13,486","89.39641109299%"
"2024-12-01","A DIVISION","7","2","3,548","3,708","95.68500539374%"
"2024-12-01","A DIVISION","S 42nd","1","11,084","11,088","99.96392496392%"
"2024-12-01","A DIVISION","S 42nd","2","3,558","3,568","99.7197309417%"
"2024-12-01","B DIVISION","A","1","6,265","7,908","79.22357106727%"
"2024-12-01","B DIVISION","A","2","1,865","2,794","66.7501789549%"
"2024-12-01","B DIVISION","B","1","2,639","4,416","59.75996376812%"
"2024-12-01","B DIVISION","C","1","3,279","4,704","69.70663265306%"
"2024-12-01","B DIVISION","C","2","975","1,548","62.98449612403%"
"2024-12-01","B DIVISION","D","1","4,888","6,436","75.94779366066%"
"2024-12-01","B DIVISION","D","2","1,715","2,162","79.32469935245%"
"2024-12-01","B DIVISION","E","1","6,033","8,610","70.06968641115%"
"2024-12-01","B DIVISION","E","2","1,839","2,088","88.07471264368%"
"2024-12-01","B DIVISION","F","1","5,264","8,232","63.94557823129%"
"2024-12-01","B DIVISION","F","2","1,372","2,076","66.08863198459%"
"2024-12-01","B DIVISION","G","1","4,866","6,290","77.36089030207%"
"2024-12-01","B DIVISION","G","2","2,181","2,560","85.1953125%"
"2024-12-01","B DIVISION","JZ","1","5,265","6,251","84.2265237562%"
"2024-12-01","B DIVISION","JZ","2","2,242","2,432","92.1875%"
"2024-12-01","B DIVISION","L","1","10,281","11,450","89.7903930131%"
"2024-12-01","B DIVISION","L","2","3,113","3,353","92.84223083806%"
"2024-12-01","B DIVISION","M","1","5,228","6,132","85.25766470972%"
"2024-12-01","B DIVISION","M","2","2,415","2,490","96.98795180723%"
"2024-12-01","B DIVISION","N","1","7,599","9,929","76.53338704804%"
"2024-12-01","B DIVISION","N","2","1,709","2,330","73.34763948498%"
"2024-12-01","B DIVISION","Q","1","4,980","6,877","72.41529736804%"
"2024-12-01","B DIVISION","Q","2","2,282","2,880","79.23611111111%"
"2024-12-01","B DIVISION","R","1","4,503","6,358","70.82415854042%"
"2024-12-01","B DIVISION","R","2","1,870","2,154","86.81522748375%"
"2024-12-01","B DIVISION","S Fkln","1","4,887","4,934","99.04742602351%"
"2024-12-01","B DIVISION","S Fkln","2","2,080","2,098","99.14204003813%"
"2024-12-01","B DIVISION","S Rock","1","3,355","3,528","95.09637188209%"
"2024-12-01","B DIVISION","S Rock","2","1,415","1,541","91.82349123945%"
"2025-01-01","A DIVISION","1","1","8,510","10,164","83.72687918142%"
"2025-01-01","A DIVISION","1","2","2,335","2,847","82.01615735862%"
"2025-01-01","A DIVISION","2","1","5,065","7,100","71.33802816901%"
"2025-01-01","A DIVISION","2","2","1,358","2,140","63.45794392523%"
"2025-01-01","A DIVISION","3","1","5,396","6,562","82.23102712588%"
"2025-01-01","A DIVISION","3","2","1,426","1,983","71.91124558749%"
"2025-01-01","A DIVISION","4","1","6,521","8,142","80.09088676001%"
"2025-01-01","A DIVISION","4","2","2,284","2,736","83.47953216374%"
"2025-01-01","A DIVISION","5","1","5,416","7,140","75.85434173669%"
"2025-01-01","A DIVISION","5","2","2,093","2,273","92.08095028597%"
"2025-01-01","A DIVISION","6","1","10,367","12,254","84.60094662967%"
"2025-01-01","A DIVISION","6","2","2,419","2,784","86.88936781609%"
"2025-01-01","A DIVISION","7","1","13,193","14,121","93.42822746264%"
"2025-01-01","A DIVISION","7","2","2,528","2,816","89.77272727273%"
"2025-01-01","A DIVISION","S 42nd","1","11,874","11,876","99.9831593129%"
"2025-01-01","A DIVISION","S 42nd","2","3,558","3,568","99.7197309417%"
"2025-01-01","B DIVISION","A","1","6,840","8,515","80.32883147387%"
"2025-01-01","B DIVISION","A","2","2,765","3,372","81.99881376038%"
"2025-01-01","B DIVISION","B","1","2,897","4,734","61.19560625264%"
"2025-01-01","B DIVISION","C","1","3,488","4,884","71.41687141687%"
"2025-01-01","B DIVISION","C","2","641","774","82.8165374677%"
"2025-01-01","B DIVISION","D","1","5,227","6,778","77.11714370021%"
"2025-01-01","B DIVISION","D","2","2,589","2,819","91.84107839659%"
"2025-01-01","B DIVISION","E","1","7,186","9,020","79.66740576497%"
"2025-01-01","B DIVISION","E","2","2,149","2,464","87.21590909091%"
"2025-01-01","B DIVISION","F","1","5,924","8,624","68.69202226345%"
"2025-01-01","B DIVISION","F","2","1,486","1,874","79.29562433298%"
"2025-01-01","B DIVISION","G","1","4,827","6,796","71.02707474985%"
"2025-01-01","B DIVISION","G","2","1,576","2,315","68.0777537797%"
"2025-01-01","B DIVISION","JZ","1","5,842","6,543","89.28626012532%"
"2025-01-01","B DIVISION","JZ","2","2,016","2,200","91.63636363636%"
"2025-01-01","B DIVISION","L","1","10,960","12,004","91.30289903366%"
"2025-01-01","B DIVISION","L","2","3,582","3,882","92.27202472952%"
"2025-01-01","B DIVISION","M","1","5,813","6,422","90.51697290564%"
"2025-01-01","B DIVISION","M","2","2,175","2,244","96.92513368984%"
"2025-01-01","B DIVISION","N","1","7,952","10,384","76.57935285054%"
"2025-01-01","B DIVISION","N","2","1,642","2,074","79.17068466731%"
"2025-01-01","B DIVISION","Q","1","5,734","7,253","79.05694195505%"
"2025-01-01","B DIVISION","Q","2","3,043","3,358","90.61941631924%"
"2025-01-01","B DIVISION","R","1","4,773","6,596","72.36203759854%"
"2025-01-01","B DIVISION","R","2","1,557","1,780","87.47191011236%"
"2025-01-01","B DIVISION","S Fkln","1","5,130","5,180","99.03474903475%"
"2025-01-01","B DIVISION","S Fkln","2","2,136","2,142","99.71988795518%"
"2025-01-01","B DIVISION","S Rock","1","3,602","3,713","97.01050363587%"
"2025-01-01","B DIVISION","S Rock","2","1,100","1,117","98.47806624888%"
"2025-02-01","A DIVISION","1","1","7,077","8,754","80.84304318026%"
"2025-02-01","A DIVISION","1","2","2,261","2,646","85.44973544974%"
"2025-02-01","A DIVISION","2","1","4,396","6,118","71.85354691076%"
"2025-02-01","A DIVISION","2","2","1,336","1,904","70.16806722689%"
"2025-02-01","A DIVISION","3","1","4,446","5,551","80.09367681499%"
"2025-02-01","A DIVISION","3","2","1,243","1,880","66.1170212766%"
"2025-02-01","A DIVISION","4","1","5,751","7,033","81.7716479454%"
"2025-02-01","A DIVISION","4","2","1,789","2,418","73.98676592225%"
"2025-02-01","A DIVISION","5","1","4,986","6,145","81.13913751017%"
"2025-02-01","A DIVISION","5","2","1,496","1,769","84.56755228943%"
"2025-02-01","A DIVISION","6","1","8,877","10,598","83.76108699755%"
"2025-02-01","A DIVISION","6","2","2,291","2,736","83.73538011696%"
"2025-02-01","A DIVISION","7","1","11,042","12,189","90.58987611781%"
"2025-02-01","A DIVISION","7","2","2,824","2,954","95.59918754232%"
"2025-02-01","A DIVISION","S 42nd","1","10,125","10,142","99.83238020114%"
"2025-02-01","A DIVISION","S 42nd","2","3,419","3,452","99.04403244496%"
"2025-02-01","B DIVISION","A","1","5,933","7,125","83.2701754386%"
"2025-02-01","B DIVISION","A","2","2,182","2,530","86.24505928854%"
"2025-02-01","B DIVISION","B","1","2,697","4,056","66.49408284024%"
"2025-02-01","B DIVISION","C","1","3,122","4,218","74.01612138454%"
"2025-02-01","B DIVISION","C","2","1,172","1,410","83.12056737589%"
"2025-02-01","B DIVISION","D","1","4,283","5,764","74.30603747398%"
"2025-02-01","B DIVISION","D","2","1,565","1,944","80.50411522634%"
"2025-02-01","B DIVISION","E","1","5,765","7,790","74.00513478819%"
